batch_size,sequence_length,dim_size,active_heads,active_ffn,avg_latency,std_latency
16,1024,4096,21,2048,873.3102905273438,0.4650546443400311
16,1024,4096,21,2560,873.2522888183594,0.5455666642790501
16,1024,4096,21,3072,872.1506042480469,0.4989156492768381
16,1024,4096,21,3584,871.9882019042968,0.4300033276052826
16,1024,4096,21,4096,871.8817993164063,0.5026272326860739
16,1024,4096,21,4608,871.931298828125,0.25901635060332706
16,1024,4096,21,5120,871.7161376953125,0.5148169325296993
16,1024,4096,21,5632,871.7624267578125,0.41945637846445366
16,1024,4096,21,6144,871.8726989746094,0.3458412897018682
16,1024,4096,21,6656,871.9172241210938,0.58311334405659
16,1024,4096,21,7168,873.4546142578125,0.345441769228264
16,1024,4096,21,7680,873.2116333007813,0.4752749914434078
16,1024,4096,21,8192,873.3207092285156,0.46364884889788716
16,1024,4096,21,8704,873.3856750488281,0.579018235572157
16,1024,4096,21,9216,873.3086486816406,0.473440085024748
16,1024,4096,21,9728,873.1541076660156,0.593772988407677
16,1024,4096,21,10240,873.3028747558594,0.28602007972365756
16,1024,4096,21,10752,873.3344543457031,0.5420182821848193
16,1024,4096,22,256,873.209423828125,0.24822146331454828
16,1024,4096,22,512,873.2087890625,0.2620537717372363
16,1024,4096,22,1024,873.0727966308593,0.3454692373203307
16,1024,4096,22,1536,872.890478515625,0.541754785867992
16,1024,4096,22,2048,872.9020263671875,0.5273365802983926
16,1024,4096,22,2560,872.9250610351562,0.4833210282431051
16,1024,4096,22,3072,872.8358703613281,0.5141234370829164
16,1024,4096,22,3584,873.0225646972656,0.4699656617922209
16,1024,4096,22,4096,873.1762512207031,0.26123270058792614
16,1024,4096,22,4608,873.1344970703125,0.4035433710756809
16,1024,4096,22,5120,873.1570068359375,0.6433409138701902
16,1024,4096,22,5632,873.2062622070313,0.4263398488917658
16,1024,4096,22,6144,871.9938049316406,0.7401694640483342
16,1024,4096,22,6656,871.8691162109375,0.41678887996853
16,1024,4096,22,7168,873.25,0.508791778176468
16,1024,4096,22,7680,873.1321411132812,0.5391982377582591
16,1024,4096,22,8192,873.3281066894531,0.4666529493829552
16,1024,4096,22,8704,873.4833374023438,0.6988413090365792
16,1024,4096,22,9216,873.4143798828125,0.561632768552419
16,1024,4096,22,9728,873.421533203125,0.5125789606220985
16,1024,4096,22,10240,873.3070129394531,0.6193847207868933
16,1024,4096,22,10752,873.5593994140625,0.5479424969280072
16,1024,4096,23,256,873.3611511230469,0.41430137190337574
16,1024,4096,23,512,873.241064453125,0.44936013874288955
16,1024,4096,23,1024,873.109765625,0.341942559066592
16,1024,4096,23,1536,873.1813903808594,0.45371485534795913
16,1024,4096,23,2048,873.0634826660156,0.5190674428471941
16,1024,4096,23,2560,873.1567626953125,0.4006494636326871
16,1024,4096,23,3072,873.1589172363281,0.5635167000489404
16,1024,4096,23,3584,873.2307250976562,0.5914515553535403
16,1024,4096,23,4096,873.2450988769531,0.33376315754634267
16,1024,4096,23,4608,873.0628662109375,0.47997521817662203
16,1024,4096,23,5120,872.9414245605469,0.4215558991452688
16,1024,4096,23,5632,873.1001892089844,0.43577221934069754
16,1024,4096,23,6144,872.9078735351562,0.43905857617264143
16,1024,4096,23,6656,873.1063171386719,0.3210550533770184
16,1024,4096,23,7168,872.9184326171875,0.555320859152756
16,1024,4096,23,7680,872.9607482910156,0.37706534780657996
16,1024,4096,23,8192,873.0870666503906,0.26700826685777196
16,1024,4096,23,8704,872.9587890625,0.4546446735820491
16,1024,4096,23,9216,873.2263610839843,0.2931956786250208
16,1024,4096,23,9728,873.3185913085938,0.6171505952014215
16,1024,4096,23,10240,871.7557922363281,0.5892110219009612
16,1024,4096,23,10752,873.4251892089844,0.5285294751934416
16,1024,4096,24,256,873.5745239257812,0.49871641445132925
16,1024,4096,24,512,871.9635070800781,0.6101099268086008
16,1024,4096,24,1024,872.0716613769531,0.25959576445369986
16,1024,4096,24,1536,872.1222595214844,0.5316777116521454
16,1024,4096,24,2048,872.238916015625,0.515011161363817
16,1024,4096,24,2560,872.18857421875,0.5347412381069635
16,1024,4096,24,3072,872.2225036621094,0.6661952161150165
16,1024,4096,24,3584,872.1532958984375,0.46458731414033133
16,1024,4096,24,4096,873.5141052246094,0.4853070347659992
16,1024,4096,24,4608,873.4918518066406,0.40919758727951194
16,1024,4096,24,5120,873.1762817382812,0.35152373290894695
16,1024,4096,24,5632,873.5240295410156,0.7604073802852355
16,1024,4096,24,6144,873.25498046875,0.5017574501852983
16,1024,4096,24,6656,873.2447875976562,0.4768387190990078
16,1024,4096,24,7168,873.2140991210938,0.3622320825260464
16,1024,4096,24,7680,873.2807312011719,0.2627892340483668
16,1024,4096,24,8192,873.0157409667969,0.428360721205802
16,1024,4096,24,8704,873.1942993164063,0.4017177454247038
16,1024,4096,24,9216,873.1144409179688,0.30000565468902785
16,1024,4096,24,9728,872.8610473632813,0.40411767922846314
16,1024,4096,24,10240,873.1846740722656,0.5775155786391084
16,1024,4096,24,10752,872.80380859375,0.4762135425640625
16,1024,4096,25,256,872.9167602539062,0.3915022543845912
16,1024,4096,25,512,872.8458190917969,0.47222832188502156
16,1024,4096,25,1024,873.173095703125,0.2605376394942705
16,1024,4096,25,1536,873.0356567382812,0.3321883265376462
16,1024,4096,25,2048,873.0917602539063,0.3924769496071809
16,1024,4096,25,2560,873.107373046875,0.40995368751196215
16,1024,4096,25,3072,873.295751953125,0.5014353513727485
16,1024,4096,25,3584,872.5365112304687,0.9324583007320096
16,1024,4096,25,4096,873.1091979980469,0.576419419888918
16,1024,4096,25,4608,871.7146728515625,0.5822365199136226
16,1024,4096,25,5120,871.9403259277344,0.6561721914860393
16,1024,4096,25,5632,872.0613098144531,0.5173460942318663
16,1024,4096,25,6144,872.2177856445312,0.4280799469596976
16,1024,4096,25,6656,873.5176391601562,0.3984334683681789
16,1024,4096,25,7168,873.3066040039063,0.7746416145806372
16,1024,4096,25,7680,873.5384948730468,0.6522147805250459
16,1024,4096,25,8192,871.8868286132813,0.3890246288604221
16,1024,4096,25,8704,873.6403076171875,0.5142997391383551
16,1024,4096,25,9216,871.7545166015625,0.5578417404375384
16,1024,4096,25,9728,873.2009094238281,0.5045187333212173
16,1024,4096,25,10240,872.9984680175781,0.36627582173612655
16,1024,4096,25,10752,873.25185546875,0.5564132843226383
16,1024,4096,26,256,872.9385986328125,0.49238948310591574
16,1024,4096,26,512,872.9299133300781,0.4442218969950134
16,1024,4096,26,1024,873.1599914550782,0.24374285688998873
16,1024,4096,26,1536,873.1238403320312,0.4844482020469556
16,1024,4096,26,2048,872.9824768066406,0.4506208369493309
16,1024,4096,26,2560,873.1105529785157,0.37340239819747567
16,1024,4096,26,3072,872.711083984375,0.4513714363033526
16,1024,4096,26,3584,872.8789184570312,0.38942875589788145
16,1024,4096,26,4096,872.7465026855468,0.48782720058102247
16,1024,4096,26,4608,872.7783874511719,0.4063612102089844
16,1024,4096,26,5120,872.9397583007812,0.4036444758320613
16,1024,4096,26,5632,872.8182495117187,0.34548090651546637
16,1024,4096,26,6144,872.9144714355468,0.4624113136799128
16,1024,4096,26,6656,872.8290283203125,0.5175438562240712
16,1024,4096,26,7168,872.9202697753906,0.3958626011068975
16,1024,4096,26,7680,873.2231018066407,0.4045777713835377
16,1024,4096,26,8192,873.0310180664062,0.5693559514187255
16,1024,4096,26,8704,873.2820617675782,0.7048343237204506
16,1024,4096,26,9216,873.4623046875,0.6650352389411971
16,1024,4096,26,9728,873.4355285644531,0.4720251607470569
16,1024,4096,26,10240,873.333251953125,0.5629926927828753
16,1024,4096,26,10752,873.675341796875,0.535448039205067
16,1024,4096,27,256,873.5739685058594,0.5899336376603787
16,1024,4096,27,512,873.7703002929687,0.6180152220921087
16,1024,4096,27,1024,873.3126342773437,0.564231975620145
16,1024,4096,27,1536,873.0842529296875,0.46032117776531567
16,1024,4096,27,2048,873.3656127929687,0.43108027476881156
16,1024,4096,27,2560,873.2089599609375,0.4192341964028623
16,1024,4096,27,3072,873.500732421875,0.4030473769292573
16,1024,4096,27,3584,873.7681823730469,0.3810158603210692
16,1024,4096,27,4096,873.3868041992188,0.7405701442917635
16,1024,4096,27,4608,873.1837219238281,0.5242211421749947
16,1024,4096,27,5120,872.2762023925782,0.7981928503051561
16,1024,4096,27,5632,871.4767211914062,0.4373872102375122
16,1024,4096,27,6144,871.8118408203125,0.4971484940055934
16,1024,4096,27,6656,872.9296691894531,0.36913081973540973
16,1024,4096,27,7168,872.881005859375,0.3824526313672264
16,1024,4096,27,7680,872.9829772949219,0.5648526170240381
16,1024,4096,27,8192,872.9305236816406,0.7690190048359361
16,1024,4096,27,8704,873.0175903320312,0.5662928716375263
16,1024,4096,27,9216,873.1487243652343,0.2859350335296189
16,1024,4096,27,9728,873.1259094238281,0.4240364621365902
16,1024,4096,27,10240,873.0371276855469,0.436811553506826
16,1024,4096,27,10752,873.2512512207031,0.44588744563098676
16,1024,4096,28,256,873.0565856933594,0.46989052815420934
16,1024,4096,28,512,873.1103881835937,0.5220566907276559
16,1024,4096,28,1024,872.7801513671875,0.5317371960393308
16,1024,4096,28,1536,873.2351928710938,0.4007197950141737
16,1024,4096,28,2048,873.3032897949219,0.6091810684763282
16,1024,4096,28,2560,873.3485717773438,0.5971603879657956
16,1024,4096,28,3072,873.6324279785156,0.4616946379098938
16,1024,4096,28,3584,873.5510314941406,0.5914318636320092
16,1024,4096,28,4096,873.5581909179688,0.47657582795939135
16,1024,4096,28,4608,872.0714172363281,0.6074981668833658
16,1024,4096,28,5120,873.4463745117188,0.3780572702500491
16,1024,4096,28,5632,873.7712463378906,0.5118368037744233
16,1024,4096,28,6144,873.386376953125,0.5360611283648461
16,1024,4096,28,6656,873.5155517578125,0.628026104016653
16,1024,4096,28,7168,873.5583435058594,0.48117379852427
16,1024,4096,28,7680,873.3579711914062,0.3748480826855346
16,1024,4096,28,8192,873.4065063476562,0.5504925977893969
16,1024,4096,28,8704,873.2815673828125,0.46515905185274636
16,1024,4096,28,9216,873.2609680175781,0.4312294551285091
16,1024,4096,28,9728,873.2050170898438,0.3803253685005177
16,1024,4096,28,10240,873.365234375,0.6275577392790759
16,1024,4096,28,10752,873.4308288574218,0.6023740960243699
16,1024,4096,29,256,873.1378967285157,0.4989209841088605
16,1024,4096,29,512,873.1038879394531,0.5601775660442674
16,1024,4096,29,1024,873.1302551269531,0.571309185782206
16,1024,4096,29,1536,873.2677185058594,0.3235358377248563
16,1024,4096,29,2048,872.9468383789062,0.5400134378876081
16,1024,4096,29,2560,873.2474609375,0.39950733746550865
16,1024,4096,29,3072,873.08466796875,0.4926335703647063
16,1024,4096,29,3584,873.1966491699219,0.3589696831856685
16,1024,4096,29,4096,873.1888610839844,0.4754672331586794
16,1024,4096,29,4608,872.9068542480469,0.47015051511630884
16,1024,4096,29,5120,873.152978515625,0.33024587736184374
16,1024,4096,29,5632,873.2938293457031,0.23108288592077608
16,1024,4096,29,6144,873.1255676269532,0.5596456680354469
16,1024,4096,29,6656,873.1981750488281,0.4977928347349239
16,1024,4096,29,7168,872.8213073730469,0.906091555790745
16,1024,4096,29,7680,871.8073181152344,0.6451701635644416
16,1024,4096,29,8192,871.9544311523438,0.5576393418328708
16,1024,4096,29,8704,873.5089660644531,0.46041159325407255
16,1024,4096,29,9216,873.4583679199219,0.4957260807770202
16,1024,4096,29,9728,873.896728515625,0.3385770726640658
16,1024,4096,29,10240,871.9692810058593,0.4196624487223012
16,1024,4096,29,10752,872.0091430664063,0.3287019321524998
16,1024,4096,30,256,871.8412902832031,0.33680823839635915
16,1024,4096,30,512,871.9769958496094,0.5160898832721436
16,1024,4096,30,1024,873.566796875,0.5667713798399258
16,1024,4096,30,1536,873.2583129882812,0.5245665286327711
16,1024,4096,30,2048,873.2082763671875,0.6334115390792958
16,1024,4096,30,2560,873.346337890625,0.5736933803826334
16,1024,4096,30,3072,873.2403503417969,0.45254884992444555
16,1024,4096,30,3584,873.3726806640625,0.4815643774598771
16,1024,4096,30,4096,873.3432373046875,0.3804502277056363
16,1024,4096,30,4608,873.0551391601563,0.5835513408474786
16,1024,4096,30,5120,873.2457763671875,0.7090435874530029
16,1024,4096,30,5632,873.2264465332031,0.5012290403524631
16,1024,4096,30,6144,873.0971313476563,0.5786938402455021
16,1024,4096,30,6656,873.0718566894532,0.4063216871046066
16,1024,4096,30,7168,873.1675476074219,0.534127880736409
16,1024,4096,30,7680,873.0285217285157,0.46732702918671765
16,1024,4096,30,8192,873.162255859375,0.3954664818160998
16,1024,4096,30,8704,873.1213256835938,0.4594420004660438
16,1024,4096,30,9216,873.1866027832032,0.4020119642060396
16,1024,4096,30,9728,873.2590454101562,0.40993756304398876
16,1024,4096,30,10240,872.8378234863281,0.47984655648512897
16,1024,4096,30,10752,873.1567504882812,0.45619342155940695
16,1024,4096,31,256,873.6153381347656,0.440304458856426
16,1024,4096,31,512,872.2386657714844,0.42748399578533464
16,1024,4096,31,1024,873.6825561523438,0.31083916518137
16,1024,4096,31,1536,873.3693664550781,0.5098485090391363
16,1024,4096,31,2048,873.6812377929688,0.5265234898795633
16,1024,4096,31,2560,873.4240234375,0.5057911298810366
16,1024,4096,31,3072,871.7760009765625,0.6222326560904208
16,1024,4096,31,3584,871.9675476074219,0.508662482311011
16,1024,4096,31,4096,872.0256530761719,0.42596737096560616
16,1024,4096,31,4608,872.0765869140625,0.808521693608035
16,1024,4096,31,5120,871.9479675292969,0.5815317059954879
16,1024,4096,31,5632,872.140966796875,0.5835326965854242
16,1024,4096,31,6144,871.9051696777344,0.6298793816583924
16,1024,4096,31,6656,873.5035339355469,0.47646989739566914
16,1024,4096,31,7168,873.3816223144531,0.3566206370243754
16,1024,4096,31,7680,873.3680847167968,0.590827489793547
16,1024,4096,31,8192,873.2352783203125,0.41242525171226097
16,1024,4096,31,8704,873.20673828125,0.5508165441527132
16,1024,4096,31,9216,873.5721374511719,0.5252705152768888
16,1024,4096,31,9728,873.1891235351562,0.4788200345929777
16,1024,4096,31,10240,873.0111083984375,0.47419035746436333
16,1024,4096,31,10752,873.1218627929687,0.35337875435362637
16,2048,4096,1,256,1747.724658203125,0.4423570038464895
16,2048,4096,1,512,1744.6167236328124,0.41616640823867
16,2048,4096,1,1024,1748.1049072265625,0.5399375563518938
16,2048,4096,1,1536,1744.6310913085938,1.273392306093385
16,2048,4096,1,2048,1747.5251098632812,0.7327724076753953
16,2048,4096,1,2560,1747.987939453125,0.46321993610245926
16,2048,4096,1,3072,1748.1096801757812,0.3687657678190958
16,2048,4096,1,3584,1748.6470336914062,0.4457628156659105
16,2048,4096,1,4096,1748.7597900390624,0.5180996489218646
16,2048,4096,1,4608,1745.2352416992187,0.43550306176802067
16,2048,4096,1,5120,1748.40703125,0.31950445459212523
16,2048,4096,1,5632,1748.5017578125,0.847394238599243
16,2048,4096,1,6144,1748.516357421875,0.725850379780539
16,2048,4096,1,6656,1748.1084716796875,0.47355625815958247
16,2048,4096,1,7168,1747.846630859375,0.6954316287910078
16,2048,4096,1,7680,1747.537158203125,0.4290237474271087
16,2048,4096,1,8192,1747.0141479492188,0.5649007571935095
16,2048,4096,1,8704,1747.5558227539063,0.49194610685807094
16,2048,4096,1,9216,1747.1780151367188,0.6688751051321146
16,2048,4096,1,9728,1746.8287841796875,0.39981579786106053
16,2048,4096,1,10240,1746.8446044921875,0.7259114332441431
16,2048,4096,1,10752,1747.375732421875,0.3335807949650633
16,2048,4096,2,256,1744.5968627929688,1.2233869852158326
16,2048,4096,2,512,1744.53076171875,0.5934590906933229
16,2048,4096,2,1024,1745.5552856445313,0.4492350880512818
16,2048,4096,2,1536,1748.9463623046875,0.44289030628525966
16,2048,4096,2,2048,1748.7175903320312,0.4341065244340468
16,2048,4096,2,2560,1745.4685668945312,0.3718945115444366
16,2048,4096,2,3072,1748.1460815429687,0.6911834595999614
16,2048,4096,2,3584,1748.1116821289063,0.5471233007229465
16,2048,4096,2,4096,1747.8974609375,0.34540212426137057
16,2048,4096,2,4608,1747.7217407226562,0.5551815445331577
16,2048,4096,2,5120,1747.5759643554688,0.5910947759288141
16,2048,4096,2,5632,1744.6613891601562,0.5675784128743627
16,2048,4096,2,6144,1747.8496215820312,0.40047332077156533
16,2048,4096,2,6656,1747.1446044921875,0.6060973693000059
16,2048,4096,2,7168,1747.845458984375,0.3112683534381492
16,2048,4096,2,7680,1747.5174682617187,0.6969638897137501
16,2048,4096,2,8192,1747.7968383789062,0.6797029911117507
16,2048,4096,2,8704,1748.6302856445313,0.4564407154156996
16,2048,4096,2,9216,1748.8668334960937,0.8280293165566497
16,2048,4096,2,9728,1746.6159301757812,2.2457758644056414
16,2048,4096,2,10240,1744.9051635742187,0.5622710383192928
16,2048,4096,2,10752,1748.011572265625,0.48138762834557197
16,2048,4096,3,256,1747.7520629882813,0.601706265820503
16,2048,4096,3,512,1748.044384765625,0.6097036482932224
16,2048,4096,3,1024,1744.6548706054687,0.5633219251880082
16,2048,4096,3,1536,1747.5247924804687,0.3915430665502475
16,2048,4096,3,2048,1747.1543212890624,0.3224606094035207
16,2048,4096,3,2560,1743.4130859375,0.5424742553245229
16,2048,4096,3,3072,1743.6737670898438,0.4530037594425021
16,2048,4096,3,3584,1744.2915771484375,0.6193217405522399
16,2048,4096,3,4096,1747.4061767578125,0.43323106529453903
16,2048,4096,3,4608,1744.9951904296875,0.7355302210141494
16,2048,4096,3,5120,1744.757373046875,0.501184833504771
16,2048,4096,3,5632,1745.1939086914062,0.47906172828214016
16,2048,4096,3,6144,1745.4118408203126,0.42112534922865275
16,2048,4096,3,6656,1744.8223754882813,0.7458896346770185
16,2048,4096,3,7168,1745.4573364257812,0.5071837134287492
16,2048,4096,3,7680,1748.0203002929688,0.6419459077629701
16,2048,4096,3,8192,1747.7490478515624,0.6394706439378095
16,2048,4096,3,8704,1744.8601806640625,0.31203141939772744
16,2048,4096,3,9216,1748.0,0.6371962248956463
16,2048,4096,3,9728,1747.7118286132813,0.6327392183658472
16,2048,4096,3,10240,1747.3685546875,0.5942211710990636
16,2048,4096,3,10752,1747.3946899414063,0.6185369636590906
16,2048,4096,4,256,1744.0372802734375,0.5215589325715988
16,2048,4096,4,512,1747.78125,0.49911563865085373
16,2048,4096,4,1024,1748.0085693359374,0.4965374255706537
16,2048,4096,4,1536,1748.7997192382813,0.6914248923035238
16,2048,4096,4,2048,1745.7003784179688,0.5235546585887891
16,2048,4096,4,2560,1744.58916015625,0.44166249694595333
16,2048,4096,4,3072,1748.035498046875,0.661764021746899
16,2048,4096,4,3584,1748.6833984375,0.38458601811519916
16,2048,4096,4,4096,1747.7141357421874,0.5139208050502404
16,2048,4096,4,4608,1747.8280517578125,0.4301662455269369
16,2048,4096,4,5120,1747.64453125,0.6675701312752258
16,2048,4096,4,5632,1747.2623291015625,0.6115584454526298
16,2048,4096,4,6144,1747.111865234375,0.4686276123490964
16,2048,4096,4,6656,1747.2278930664063,0.4777935214480575
16,2048,4096,4,7168,1747.2391479492187,1.5042414546297949
16,2048,4096,4,7680,1747.3200073242188,0.863590775749202
16,2048,4096,4,8192,1747.6871948242188,0.6348156020224
16,2048,4096,4,8704,1748.0494873046875,0.49858493298630957
16,2048,4096,4,9216,1746.4710571289063,1.9116829007462235
16,2048,4096,4,9728,1748.9088256835937,0.4361969597839184
16,2048,4096,4,10240,1747.1020385742188,1.810906797227782
16,2048,4096,4,10752,1748.0978271484375,0.6029815438982472
16,2048,4096,5,256,1748.0969360351562,0.3423665142369125
16,2048,4096,5,512,1747.7447998046875,0.6846490816300588
16,2048,4096,5,1024,1744.8627075195313,0.47330724180099737
16,2048,4096,5,1536,1747.266552734375,0.49940769816592595
16,2048,4096,5,2048,1747.223486328125,0.35586424739445754
16,2048,4096,5,2560,1747.3680541992187,0.49607930635467024
16,2048,4096,5,3072,1747.2697265625,0.6803073560268798
16,2048,4096,5,3584,1747.683349609375,0.4936132519314854
16,2048,4096,5,4096,1748.0639526367188,0.5429077675418924
16,2048,4096,5,4608,1748.2880981445312,0.7387439094532828
16,2048,4096,5,5120,1748.739404296875,0.7321673544580118
16,2048,4096,5,5632,1748.9606689453126,0.4204117150892539
16,2048,4096,5,6144,1748.8533569335937,0.6361310482732702
16,2048,4096,5,6656,1746.5940307617188,1.8100066999925908
16,2048,4096,5,7168,1748.1106323242188,0.606717641747401
16,2048,4096,5,7680,1747.7865356445313,0.617564076934035
16,2048,4096,5,8192,1747.793798828125,0.5386910383261196
16,2048,4096,5,8704,1745.2030883789062,0.48471105377523954
16,2048,4096,5,9216,1747.3825805664062,0.5475671814118719
16,2048,4096,5,9728,1747.2383056640624,0.7765487051799684
16,2048,4096,5,10240,1747.4658325195312,0.5821200448987036
16,2048,4096,5,10752,1746.8425048828126,0.503345860405373
16,2048,4096,6,256,1747.2250244140625,0.46697711162411365
16,2048,4096,6,512,1747.3491455078124,0.5427961989191321
16,2048,4096,6,1024,1747.838818359375,0.6329031377802575
16,2048,4096,6,1536,1748.1920043945313,0.5794915427168038
16,2048,4096,6,2048,1745.561962890625,0.4075220593818077
16,2048,4096,6,2560,1745.5958984375,0.39232787017710685
16,2048,4096,6,3072,1745.5542358398438,0.5091167048111704
16,2048,4096,6,3584,1745.510205078125,0.49407806060724
16,2048,4096,6,4096,1745.7656982421875,0.44901656269586604
16,2048,4096,6,4608,1744.5020629882813,0.46972897487346077
16,2048,4096,6,5120,1747.80791015625,0.32601272994912706
16,2048,4096,6,5632,1744.4522827148437,0.32746686532116825
16,2048,4096,6,6144,1747.7923583984375,0.5880560277898305
16,2048,4096,6,6656,1747.5588745117188,0.7255021593443273
16,2048,4096,6,7168,1747.1701049804688,0.6526333451629807
16,2048,4096,6,7680,1747.5505493164062,0.4552639641547375
16,2048,4096,6,8192,1747.5281005859374,0.5628543579997927
16,2048,4096,6,8704,1744.4123657226562,0.46950529744025765
16,2048,4096,6,9216,1748.077685546875,0.5709760025271162
16,2048,4096,6,9728,1748.2998168945312,0.5500516603060842
16,2048,4096,6,10240,1744.7918823242187,0.72205586716904
16,2048,4096,6,10752,1748.7028686523438,0.7077131606911424
16,2048,4096,7,256,1748.3079467773437,0.6216187832283868
16,2048,4096,7,512,1748.0557983398437,0.42544637845384603
16,2048,4096,7,1024,1744.6732788085938,0.519015192847918
16,2048,4096,7,1536,1747.452978515625,0.6131014901844145
16,2048,4096,7,2048,1747.7386840820313,0.55621056269562
16,2048,4096,7,2560,1747.54423828125,0.7166007336424315
16,2048,4096,7,3072,1747.6582275390624,0.4899959388632736
16,2048,4096,7,3584,1747.39638671875,0.37798412551925265
16,2048,4096,7,4096,1744.5116577148438,0.4160161022846188
16,2048,4096,7,4608,1747.8482299804687,0.6076624919318678
16,2048,4096,7,5120,1744.7493041992188,0.5553830448190877
16,2048,4096,7,5632,1748.578076171875,0.5282508513926241
16,2048,4096,7,6144,1745.1654174804687,0.5573659874180366
16,2048,4096,7,6656,1745.2680297851562,0.5679775857828439
16,2048,4096,7,7168,1749.0458984375,0.7550887030636612
16,2048,4096,7,7680,1748.5929443359375,0.5002615369803736
16,2048,4096,7,8192,1748.4657958984376,0.6112240316963506
16,2048,4096,7,8704,1748.324853515625,0.6676449527405145
16,2048,4096,7,9216,1744.530615234375,0.3980512235065158
16,2048,4096,7,9728,1745.10380859375,0.44312758314512357
16,2048,4096,7,10240,1747.7059936523438,0.4357133427489404
16,2048,4096,7,10752,1747.2693237304688,0.5147790183616002
16,2048,4096,8,256,1747.3863037109375,0.5514581570794957
16,2048,4096,8,512,1745.8721069335938,1.80863244861866
16,2048,4096,8,1024,1747.5699951171875,1.2528146885153157
16,2048,4096,8,1536,1745.2447509765625,0.5320487357023561
16,2048,4096,8,2048,1748.3591186523438,0.525835336706176
16,2048,4096,8,2560,1748.818359375,0.6276094560413469
16,2048,4096,8,3072,1745.7003784179688,0.5814383828311136
16,2048,4096,8,3584,1745.0777709960937,0.47360242750096054
16,2048,4096,8,4096,1744.7365844726562,0.5357715200918516
16,2048,4096,8,4608,1745.3005737304688,0.4415176961526022
16,2048,4096,8,5120,1748.1039306640625,0.5601898364182532
16,2048,4096,8,5632,1747.6560302734374,0.6391909290712985
16,2048,4096,8,6144,1747.5170288085938,0.5018604630910065
16,2048,4096,8,6656,1747.4435424804688,0.6474787788752245
16,2048,4096,8,7168,1747.2230590820313,0.6846415528629082
16,2048,4096,8,7680,1747.4844848632813,0.6324106646622759
16,2048,4096,8,8192,1747.2269653320313,0.5150440528289362
16,2048,4096,8,8704,1747.436376953125,0.5987565248488251
16,2048,4096,8,9216,1747.8710083007813,0.49285602595677097
16,2048,4096,8,9728,1747.9059204101563,0.457068603325949
16,2048,4096,8,10240,1748.3376220703126,0.3851132359192179
16,2048,4096,8,10752,1748.6341064453125,0.4896664744320062
16,2048,4096,9,256,1745.748291015625,0.6850880492138984
16,2048,4096,9,512,1745.2208618164063,0.4746097738947193
16,2048,4096,9,1024,1745.3867797851562,0.5406442055846445
16,2048,4096,9,1536,1747.6851806640625,0.5537937055351289
16,2048,4096,9,2048,1744.9006958007812,0.6051945028322413
16,2048,4096,9,2560,1748.0122314453124,0.41468007366369636
16,2048,4096,9,3072,1748.465625,0.6558254030936562
16,2048,4096,9,3584,1748.0725463867188,0.5556598496905895
16,2048,4096,9,4096,1747.4727294921875,0.5524124696276441
16,2048,4096,9,4608,1747.719970703125,0.5456821456732129
16,2048,4096,9,5120,1747.5060180664063,0.42981883400075604
16,2048,4096,9,5632,1747.7352783203125,0.5489729020383025
16,2048,4096,9,6144,1748.3600463867188,0.5193357092493538
16,2048,4096,9,6656,1745.1388061523437,0.4360942307595665
16,2048,4096,9,7168,1745.5592529296875,0.38456526133492763
16,2048,4096,9,7680,1745.769287109375,0.5801311738389092
16,2048,4096,9,8192,1744.7817138671876,0.6404445877971058
16,2048,4096,9,8704,1748.4171020507813,0.47987345110744395
16,2048,4096,9,9216,1748.0423583984375,0.6327961601690905
16,2048,4096,9,9728,1747.7426635742188,0.352765020726902
16,2048,4096,9,10240,1744.27265625,0.6198196567231081
16,2048,4096,9,10752,1747.6760375976562,0.28251179705310786
16,2048,4096,10,256,1747.8593627929688,0.6170424168914873
16,2048,4096,10,512,1747.4619873046875,0.44530474739688014
16,2048,4096,10,1024,1747.3216186523437,0.5223788103814507
16,2048,4096,10,1536,1747.2924926757812,0.38528235133454036
16,2048,4096,10,2048,1748.1189697265625,0.4494512079265309
16,2048,4096,10,2560,1747.836083984375,0.6451861777446796
16,2048,4096,10,3072,1744.87626953125,0.5579652310027821
16,2048,4096,10,3584,1748.3022705078124,0.7887706250760173
16,2048,4096,10,4096,1745.2479125976563,0.550323253837371
16,2048,4096,10,4608,1745.2036499023438,0.5703260578216189
16,2048,4096,10,5120,1744.6930419921875,0.5663855034547354
16,2048,4096,10,5632,1744.3614501953125,0.5956847541352759
16,2048,4096,10,6144,1744.7742431640625,0.5396293346822091
16,2048,4096,10,6656,1744.4239501953125,0.6066505392017325
16,2048,4096,10,7168,1748.069287109375,0.3960191231274148
16,2048,4096,10,7680,1747.3990966796875,0.5618664649425453
16,2048,4096,10,8192,1747.65419921875,0.5964756413527998
16,2048,4096,10,8704,1744.2754028320312,1.0634388358410145
16,2048,4096,10,9216,1747.59248046875,0.5978240686305282
16,2048,4096,10,9728,1747.3601318359374,0.4172386809539973
16,2048,4096,10,10240,1747.8657348632812,0.6352623423925889
16,2048,4096,10,10752,1748.0042114257812,0.5157553226329892
16,2048,4096,11,256,1745.0591064453124,0.49042501443560604
16,2048,4096,11,512,1744.9768798828125,0.6030056430139823
16,2048,4096,11,1024,1745.3405883789062,0.39205799643272554
16,2048,4096,11,1536,1744.9233764648438,0.4686773213627913
16,2048,4096,11,2048,1745.4944213867188,0.36707572067545674
16,2048,4096,11,2560,1747.942041015625,0.5403381231486137
